origin,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23
DEF0F,0.014841225540659808,-0.0011562108672522609,0.007549901182167584,0.08278887870455232,-0.07003268913774285,0.1240133635938272,0.05783294119007287,0.08188941703187069,0.02306019263904191,0.008656587977042163,0.03008371524595166,-0.020225824109553425,0.14964732531342784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16105236991345873,-0.16396232136545452
DEG01,-0.1076763281071269,-0.0799746237527591,-0.15137345099660537,-0.1193731832641095,-0.30766721044045675,-0.001688596575772916,-0.11141807726478037,-0.10610662930560866,-0.1027458611570845,-0.10501462870648015,-0.08030518046329749,-0.07022766316822826,0.03605809080640121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14752457455330825,-0.1529036922989575
DEG02,-0.05516352014866199,-0.028904268311777837,-0.06771664863310656,-0.09533299346526392,-0.16328351866279478,0.054051427486007775,-0.042753110664174754,-0.042255721002507074,-0.041011649390912175,-0.05337051021103045,-0.04936841183770779,-0.08629506338975845,0.062236888023076586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12023818461283142,-0.12057558451544692
DEG03,-0.18613208783905322,-0.18041931024490954,-0.19290391146075103,-0.15203368451293464,-0.17981486292126292,-0.056188430917263554,-0.19280913508201314,-0.20526570917261422,-0.19095639680537024,-0.16714104224182158,-0.13489067346581496,-0.08602981708051116,-0.04871383980319699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2494044123687501,-0.2508833599078074
DEG04,0.25972159378243864,0.3044831389851874,0.3080129385157524,0.14923920282801384,-0.04535131787213542,0.37036418562992424,0.23533158188042358,0.24930132282877748,0.2629740518962076,0.26042707621101346,0.16879280017760467,0.2674053173674673,0.4495468553124953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20990897752302096,0.20561071038833134
DEG05,-0.06987561663715469,-0.05504635649572376,-0.13295190166651694,-0.1303260904763447,-0.24630985915492953,0.002513868577851408,-0.11883855834152213,-0.09212599704339064,-0.08410770352985952,-0.10140890073790054,-0.10736698941096467,-0.057629469122426835,0.05184249646487227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.13923141133335448,-0.11593049260576915
DEG06,0.07574920560561793,-0.24833490095346322,-0.11694853957921159,-0.0999332270710378,-0.24473766459661095,0.16169882710923944,0.03848255921580379,0.06463873285809618,0.17574374424078654,0.09478588295360257,0.001152371515960926,0.07706994251858301,0.20995689290846076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.002150897823538278,0.011786647103277925
DEG07,0.35978253718578235,0.4393172866520787,0.37519266557822517,0.25296120007872247,0.10792768002480435,0.5667503760206274,0.34624914860135747,0.368628178061136,0.38078482859226837,0.4109513968967997,0.3359185369302651,0.4082532361832416,0.5805489901160292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3064800244263335,0.34041064347701266
DEG09,0.05446539909745596,0.004192574964657858,-0.15040717753960264,-0.23086070643073897,-0.31459285280367666,0.10232341967066438,-0.027696226913338617,0.0544572753896333,-0.013655709026345386,-0.13183886219684704,-0.20332653231676034,-0.1377248355827897,0.12032785888342068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.05206440188265993,0.004614266043307502
DEG0A,0.22552868452445507,0.23640992122192017,0.1631339524531592,0.0678689609530112,-0.04540412305461894,0.33202015137406593,0.17483538545776178,0.16891877236742214,0.15781072620317182,0.19215275382502806,0.13831072137657174,0.22306670034816412,0.3508026327308613,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13147401968354688,0.17638723204280082
DEG0B,0.24335141697332974,0.1353705561332954,0.19011009231956844,0.07311172201063121,-0.10408510762155632,0.3227541745931093,0.2038674265623759,0.20103190561098683,0.2409512152474209,0.24750799998204775,0.18887783513954215,0.2859211502917933,0.43423166349608966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.130792139848239,0.19122975074926973
DEG0C,-0.03844612740536657,-0.04476525458668312,-0.08692434912674041,-0.12274673013367954,-0.3213656007875899,0.051671686746987966,-0.07974784773733168,-0.04980445789635768,-0.06428120490620493,-0.04458161648678649,-0.08707623253702601,-0.010695871271323654,0.10634789156626501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1132645429497412,-0.07933942863955012
DEG0D,0.030574732765128676,0.0532526005278684,-0.03472085937096525,-0.10560578661844489,-0.2614677753639474,0.09095678485151648,-0.007553387604613548,0.025202682742699656,0.05493364170266979,0.020988483189588347,-0.05254644090087124,-0.05493545084525686,0.13140235718991722,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06590860890418782,-0.060017068020437825
DEG0E,0.10210768823648442,0.13267852043346906,0.05569073698347249,-0.09915016677311761,-0.21917716802544795,0.17398415977961434,0.07062011673512236,0.09497050170451882,0.06623780680263924,0.07003039777034892,-0.07655595770349866,0.06820229343002371,0.22864152892561984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11428769957691243,0.09669837019971661
DEG0F,-0.020009452674642048,-0.005105987341723961,-0.09177360430320725,-0.17732316602506426,-0.31599700906865724,0.04264428991591074,-0.06346833536126084,-0.0716969875410649,-0.021730929708844382,-0.016834645958399896,-0.06679056229934566,0.019575262185808517,0.15975624275188172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07080363868126771,-0.09503812062232686
DEG0G,0.025767483098747546,0.038984116569616534,-0.03187924668797126,-0.07647892835834302,-0.19208497296605564,0.12800247371675932,0.013975911709865452,0.01690679374930726,0.016845731157221433,0.012456951382209702,-0.0630449147703579,-0.033424512909108306,0.12264687693259124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.039839187426158884,-0.0453895600132993
DEG0H,-0.010193578883966992,-0.034770087637870706,-0.1033773861967695,-0.23274107669432742,-0.21605004213699863,0.03591639438137895,-0.06220466459013907,-0.05882846272901243,-0.08203898752311545,-0.08135095447870777,-0.17927184828926712,-0.044463435767783555,0.08463300434533627,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.03662538934893267,-0.060521039028369694
DEG0I,0.03867983606947223,0.06891281695032991,-0.008220284534189992,-0.12142628717620718,-0.16812554818429593,0.13343547631035269,0.04586063370043614,0.03791884329097672,0.0637837211994905,0.05243506195502534,-0.05119466398647721,0.04836383543581024,0.1811880414590532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.003011172405552376,0.0007609927784955062
DEG0J,0.038576377952755925,0.04344077665187274,0.010852904385207696,-0.05498140357295289,-0.12340311485661537,0.12443745015381102,0.02390098434400234,0.01567244094488185,0.008123516304710865,0.015286856122670667,-0.04566032558990307,0.0022532582908987298,0.16453514868406072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.016774283223189523,-0.025215748031496066
DEG0K,0.08420708362992757,0.13675768156868728,0.059075680835669164,-0.15185822930119097,-0.19069056242739013,0.12186744957015216,0.0030996403907965764,0.0117739856480501,0.04770809084953598,0.05505663750174805,-0.05577557755775575,-0.009746805166404693,0.17469938753722536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.008738821882060877,-0.0290566061935269
DEG0L,0.013506203196602229,0.04003388738621472,0.0019277249500297966,-0.08447442502788549,-0.15028480414653245,0.09544367627490025,0.010070706343780378,-0.005400692969710463,0.014481562702695516,-0.02197439178396099,-0.09068359271259363,-0.06781983100720779,0.10564387837797273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09393328775502863,-0.11651726835810883
DEG0M,-0.04320309005555578,0.004855916310993802,-0.04269379298848608,-0.06565065671004044,-0.12503717522372726,0.01571230782413391,-0.051845087377028753,-0.036560641086201384,-0.035891555342128956,-0.03382323174192425,-0.11438759626829986,-0.11045096925946951,0.028808904242413336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1259640529658379,-0.12383631734937439
DEG0N,0.046450077923994026,0.07324268629902964,0.0023991951087376506,-0.004121300866772204,-0.09574838100601224,0.1262739714630392,0.009473894560912743,0.023653851474100707,0.008859221163499242,-0.009295806138155838,-0.05540728844382514,0.02305513688987526,0.12474520570739212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12277004686989068,-0.08630658711349237
DEG0P,0.07808086253369262,0.05606748809739304,-0.0008483642867889163,-0.049287160223865256,-0.19902765716691662,0.09344724782524749,0.00923200313990491,-0.007081401617250682,0.03696438268512714,0.037403253038230666,-0.028053519815538497,0.050130259730007065,0.13493121329295454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02672758764856953,-0.016858221024258713
